vehicle_id,date,mileage,maintenance_type,service_category,description,labor_hours,parts_cost,labor_cost,downtime_hours,technician_id,completed
TRUCK-0043,2023-08-27,211545,Corrective,Brakes,Air filter replacement,1.9,1061,184,5,TECH-018,True
TRUCK-0043,2023-03-30,188059,Emergency,Tires,Transmission fluid change,6.2,1168,493,11,TECH-004,True
TRUCK-0044,2021-03-13,215235,Emergency,Transmission,Engine diagnostic and repair,1.9,1429,238,62,TECH-020,False
TRUCK-0044,2022-10-18,201876,Emergency,Engine,Coolant system flush,0.6,733,599,26,TECH-015,True
TRUCK-0044,2022-02-22,184919,Emergency,Transmission,Tire rotation and balancing,7.2,886,177,41,TECH-002,True
TRUCK-0044,2023-04-20,190315,Corrective,Brakes,Coolant system flush,0.8,1059,314,6,TECH-008,True
TRUCK-0044,2021-07-21,212486,Emergency,DOT Inspection,Air filter replacement,6.9,1301,545,55,TECH-004,True
TRUCK-0044,2020-11-05,183419,Preventive,Brakes,Transmission fluid change,3.3,1077,489,24,TECH-001,False
TRUCK-0044,2023-04-03,189544,Emergency,DOT Inspection,Transmission fluid change,1.2,465,540,25,TECH-008,False
TRUCK-0044,2021-01-20,178072,Preventive,Tires,Coolant system flush,2.3,882,313,17,TECH-020,True
TRUCK-0044,2020-02-21,203236,Preventive,Electrical,Coolant system flush,1.2,1173,142,53,TECH-004,False
TRUCK-0044,2023-01-03,216440,Preventive,Engine,Electrical system troubleshooting,5.3,408,538,57,TECH-018,True
TRUCK-0044,2023-12-01,174714,Preventive,Engine,Oil change and filter replacement,2.1,992,362,12,TECH-005,False
TRUCK-0044,2020-11-28,176957,Corrective,Engine,Electrical system troubleshooting,4.8,125,583,36,TECH-006,False
TRUCK-0044,2023-11-20,170583,Inspection,Electrical,Air filter replacement,6.4,981,300,13,TECH-009,True
TRUCK-0044,2023-10-07,210642,Emergency,Transmission,Air filter replacement,7.0,766,500,2,TECH-015,False
TRUCK-0044,2023-08-07,181892,Corrective,Electrical,Oil change and filter replacement,1.5,1232,449,50,TECH-010,True
TRUCK-0044,2023-04-20,217581,Corrective,Brakes,Coolant system flush,2.2,295,456,42,TECH-006,True
TRUCK-0044,2020-01-27,186541,Emergency,Electrical,Brake pad replacement,7.4,433,108,17,TECH-004,False
TRUCK-0044,2023-08-23,200418,Preventive,Brakes,DOT annual inspection,5.1,635,373,6,TECH-005,True
TRUCK-0044,2022-04-07,210918,Corrective,Tires,DOT annual inspection,5.0,442,93,37,TECH-013,True
TRUCK-0044,2023-03-01,174442,Corrective,Transmission,Coolant system flush,1.7,831,330,28,TECH-019,True
TRUCK-0044,2023-12-19,175515,Emergency,Engine,Brake pad replacement,1.5,1208,410,36,TECH-014,False
TRUCK-0044,2020-05-02,207245,Preventive,Brakes,Coolant system flush,7.1,757,645,12,TECH-015,False
TRUCK-0044,2023-07-14,179982,Preventive,DOT Inspection,Transmission fluid change,8.0,904,447,10,TECH-016,True
TRUCK-0044,2022-05-21,210404,Corrective,Engine,Tire rotation and balancing,1.8,1117,534,19,TECH-016,False
TRUCK-0044,2023-09-23,215936,Inspection,Engine,Air filter replacement,4.7,841,527,11,TECH-006,True
TRUCK-0044,2022-01-26,188193,Preventive,Engine,Tire rotation and balancing,6.7,403,293,52,TECH-002,True
TRUCK-0044,2022-05-21,182707,Preventive,Tires,Coolant system flush,2.9,874,322,63,TECH-011,True
TRUCK-0044,2023-11-17,189826,Preventive,DOT Inspection,Engine diagnostic and repair,2.7,823,618,9,TECH-011,True
TRUCK-0044,2023-03-23,195586,Inspection,Electrical,Transmission fluid change,6.4,780,102,37,TECH-015,True
TRUCK-0044,2023-11-20,196543,Inspection,Engine,Brake pad replacement,3.4,1218,392,13,TECH-014,True
TRUCK-0044,2022-07-12,198215,Corrective,Brakes,Transmission fluid change,5.9,216,765,51,TECH-001,True
TRUCK-0044,2020-07-25,174269,Emergency,Engine,Tire rotation and balancing,1.6,584,662,71,TECH-003,False
TRUCK-0044,2020-02-25,200925,Inspection,Tires,Brake pad replacement,3.9,1371,431,54,TECH-010,False
TRUCK-0044,2020-07-01,170478,Corrective,Tires,Coolant system flush,3.1,800,193,20,TECH-019,True
TRUCK-0044,2021-07-17,206648,Emergency,DOT Inspection,Brake pad replacement,0.6,903,531,8,TECH-019,False
TRUCK-0044,2023-04-19,206752,Corrective,Engine,Brake pad replacement,3.3,545,292,43,TECH-003,True
TRUCK-0044,2021-08-16,176090,Inspection,Brakes,Electrical system troubleshooting,5.0,1247,521,59,TECH-016,True
TRUCK-0044,2023-07-19,216838,Inspection,Electrical,Electrical system troubleshooting,5.7,311,347,9,TECH-018,True
TRUCK-0044,2020-04-02,210232,Corrective,Transmission,Air filter replacement,1.1,915,110,60,TECH-018,True
TRUCK-0044,2023-05-04,186270,Corrective,DOT Inspection,Air filter replacement,2.5,217,158,34,TECH-015,True
TRUCK-0044,2023-05-03,176386,Preventive,Electrical,Transmission fluid change,3.1,1352,186,37,TECH-002,False
TRUCK-0044,2023-12-21,203000,Emergency,Engine,DOT annual inspection,4.5,977,679,55,TECH-015,True
TRUCK-0044,2020-11-16,211487,Inspection,Electrical,Electrical system troubleshooting,1.9,64,542,49,TECH-008,True
TRUCK-0044,2022-02-28,217694,Corrective,Brakes,Electrical system troubleshooting,3.9,724,132,11,TECH-016,True
TRUCK-0044,2020-08-08,194956,Corrective,DOT Inspection,Coolant system flush,4.9,796,697,64,TECH-013,True
TRUCK-0044,2020-11-06,214938,Emergency,Tires,Air filter replacement,5.2,1297,570,0,TECH-007,True
TRUCK-0044,2022-03-27,215309,Preventive,Transmission,Brake pad replacement,6.2,778,96,26,TECH-003,True
TRUCK-0044,2020-10-23,183808,Emergency,Brakes,Electrical system troubleshooting,1.4,714,237,16,TECH-003,True
TRUCK-0044,2022-01-08,219202,Emergency,Tires,Tire rotation and balancing,7.1,288,480,19,TECH-019,True
TRUCK-0044,2023-11-17,196925,Preventive,Engine,Engine diagnostic and repair,5.7,835,779,63,TECH-018,True
TRUCK-0044,2022-01-25,197569,Preventive,Electrical,Oil change and filter replacement,5.4,923,769,62,TECH-002,True
TRUCK-0044,2022-06-02,206071,Emergency,Brakes,Brake pad replacement,1.7,53,573,48,TECH-013,True
TRUCK-0044,2021-06-13,208916,Emergency,Transmission,Oil change and filter replacement,7.9,570,334,36,TECH-011,False
TRUCK-0044,2023-08-12,199687,Inspection,Transmission,Air filter replacement,5.4,740,726,32,TECH-018,True
TRUCK-0044,2022-11-19,171814,Inspection,Transmission,Brake pad replacement,7.4,335,479,7,TECH-016,True
TRUCK-0044,2022-12-15,194908,Corrective,Transmission,Electrical system troubleshooting,6.6,1007,156,37,TECH-004,True
TRUCK-0044,2022-02-09,190282,Emergency,Electrical,Air filter replacement,4.4,838,453,8,TECH-006,True
TRUCK-0044,2020-05-11,172235,Preventive,Engine,Engine diagnostic and repair,6.4,1197,103,72,TECH-011,True
TRUCK-0044,2020-01-02,187452,Corrective,Engine,Oil change and filter replacement,6.1,201,138,8,TECH-020,True
TRUCK-0044,2020-08-08,218382,Inspection,Electrical,Coolant system flush,3.5,91,223,62,TECH-017,True
TRUCK-0044,2023-06-04,209621,Corrective,Brakes,Electrical system troubleshooting,5.0,463,445,61,TECH-012,True
TRUCK-0044,2022-07-18,189846,Emergency,Electrical,Transmission fluid change,6.0,415,316,70,TECH-004,True
TRUCK-0044,2020-01-31,171778,Corrective,DOT Inspection,Tire rotation and balancing,0.8,420,615,71,TECH-014,True
TRUCK-0044,2021-06-27,208442,Preventive,Tires,Air filter replacement,0.9,1360,365,65,TECH-011,False
TRUCK-0044,2021-01-15,199678,Emergency,Engine,Electrical system troubleshooting,3.5,1067,697,6,TECH-018,True
TRUCK-0044,2022-02-12,196009,Emergency,Transmission,Brake pad replacement,7.9,64,496,39,TECH-007,True
TRUCK-0044,2023-04-04,191413,Inspection,Tires,Electrical system troubleshooting,1.2,374,299,30,TECH-013,True
TRUCK-0044,2023-08-02,210731,Emergency,DOT Inspection,Electrical system troubleshooting,2.3,359,663,57,TECH-017,True
TRUCK-0044,2021-11-14,175306,Emergency,Brakes,Transmission fluid change,6.1,349,480,18,TECH-016,True
TRUCK-0044,2021-01-20,187994,Emergency,Transmission,Brake pad replacement,5.0,487,534,48,TECH-014,True
TRUCK-0044,2020-11-13,183883,Corrective,Brakes,Oil change and filter replacement,7.1,53,585,24,TECH-005,True
TRUCK-0044,2021-04-20,196445,Preventive,Engine,DOT annual inspection,7.2,1276,644,48,TECH-006,False
TRUCK-0044,2020-03-22,213098,Emergency,Engine,Electrical system troubleshooting,7.9,399,711,15,TECH-003,True
TRUCK-0044,2020-07-11,205472,Inspection,Engine,Coolant system flush,2.0,1343,314,5,TECH-004,True
TRUCK-0044,2022-09-08,211687,Corrective,Tires,Brake pad replacement,4.0,65,478,68,TECH-004,True
TRUCK-0044,2022-07-21,180422,Preventive,Electrical,Electrical system troubleshooting,6.5,736,87,21,TECH-002,False
TRUCK-0044,2021-01-20,194482,Corrective,Engine,Engine diagnostic and repair,7.5,1093,98,52,TECH-017,True
TRUCK-0044,2020-05-25,217676,Corrective,Electrical,Tire rotation and balancing,7.7,522,444,24,TECH-013,True
TRUCK-0044,2022-07-11,208113,Preventive,Engine,Oil change and filter replacement,6.4,223,317,38,TECH-017,True
TRUCK-0044,2021-08-08,183048,Inspection,Engine,DOT annual inspection,0.6,514,483,26,TECH-013,True
TRUCK-0044,2023-09-07,209907,Emergency,Tires,Oil change and filter replacement,2.1,899,599,6,TECH-001,True
TRUCK-0044,2021-03-11,189794,Preventive,Transmission,Transmission fluid change,4.7,990,549,55,TECH-008,False
TRUCK-0044,2023-04-04,216139,Inspection,Engine,Tire rotation and balancing,6.2,200,486,6,TECH-005,True
TRUCK-0044,2023-11-30,171888,Preventive,Engine,Oil change and filter replacement,6.6,557,476,39,TECH-019,True
TRUCK-0044,2020-07-13,183212,Preventive,Electrical,Engine diagnostic and repair,6.9,478,254,35,TECH-017,False
TRUCK-0044,2022-07-19,184686,Emergency,DOT Inspection,Tire rotation and balancing,5.8,1477,388,16,TECH-020,False
TRUCK-0044,2022-09-16,184392,Corrective,Transmission,Transmission fluid change,4.7,1147,305,65,TECH-008,False
TRUCK-0044,2022-02-22,201072,Preventive,Tires,Tire rotation and balancing,6.6,553,513,58,TECH-012,True
TRUCK-0044,2021-03-31,210865,Inspection,Transmission,Air filter replacement,3.8,797,406,40,TECH-020,True
TRUCK-0044,2022-08-15,216788,Preventive,DOT Inspection,Air filter replacement,4.9,1411,88,1,TECH-004,True
TRUCK-0044,2023-10-22,179903,Corrective,Transmission,Coolant system flush,7.7,1135,116,3,TECH-017,True
TRUCK-0044,2021-10-27,210141,Corrective,Engine,DOT annual inspection,5.3,319,260,0,TECH-010,False
TRUCK-0044,2021-05-27,187145,Emergency,Tires,Tire rotation and balancing,2.2,1460,150,45,TECH-003,True
TRUCK-0044,2021-01-18,174679,Corrective,Electrical,DOT annual inspection,2.6,934,619,8,TECH-019,False
TRUCK-0044,2020-02-24,177970,Preventive,Engine,Electrical system troubleshooting,7.6,1089,250,12,TECH-010,False
TRUCK-0045,2020-06-05,206252,Emergency,Transmission,Brake pad replacement,6.6,180,677,53,TECH-018,False
TRUCK-0045,2022-07-20,221010,Inspection,Brakes,Oil change and filter replacement,7.8,590,115,56,TECH-001,True
TRUCK-0045,2022-08-02,218731,Preventive,Electrical,Brake pad replacement,6.9,450,287,3,TECH-014,True
TRUCK-0045,2020-05-09,193221,Emergency,Transmission,Electrical system troubleshooting,4.0,171,226,57,TECH-008,False
TRUCK-0045,2022-03-22,183643,Preventive,Tires,Tire rotation and balancing,4.1,148,746,56,TECH-007,True
TRUCK-0045,2022-10-15,221267,Corrective,DOT Inspection,Tire rotation and balancing,5.4,226,481,24,TECH-010,True
TRUCK-0045,2022-05-10,215715,Inspection,Engine,Oil change and filter replacement,1.6,1410,278,21,TECH-013,False
TRUCK-0045,2022-01-12,204639,Corrective,DOT Inspection,Coolant system flush,6.5,542,162,24,TECH-019,True
TRUCK-0045,2020-12-13,213676,Preventive,Engine,Transmission fluid change,4.8,1013,537,55,TECH-006,True
TRUCK-0045,2023-01-07,183919,Emergency,Electrical,Engine diagnostic and repair,6.7,511,599,15,TECH-007,False
TRUCK-0045,2022-12-19,204565,Preventive,Tires,Electrical system troubleshooting,5.6,215,800,40,TECH-012,True
TRUCK-0045,2021-10-30,217245,Preventive,Engine,Coolant system flush,2.4,1147,569,35,TECH-019,True
TRUCK-0045,2020-03-27,179231,Inspection,Tires,Coolant system flush,5.2,808,247,35,TECH-013,True
TRUCK-0045,2021-10-28,189888,Inspection,Tires,DOT annual inspection,2.9,1238,768,49,TECH-003,False
TRUCK-0045,2020-02-05,183736,Emergency,Tires,Oil change and filter replacement,4.7,999,381,60,TECH-002,True
TRUCK-0045,2023-08-10,197081,Emergency,DOT Inspection,Tire rotation and balancing,1.0,876,608,38,TECH-002,True
TRUCK-0045,2020-11-08,211651,Preventive,Electrical,Brake pad replacement,1.6,942,115,13,TECH-018,True
TRUCK-0045,2022-07-13,185946,Corrective,Brakes,Brake pad replacement,7.7,605,201,45,TECH-019,True
TRUCK-0045,2022-05-25,212621,Corrective,Tires,Transmission fluid change,6.5,1024,431,24,TECH-001,True
TRUCK-0045,2020-03-04,189035,Preventive,Engine,Engine diagnostic and repair,8.0,1175,604,72,TECH-001,True
TRUCK-0045,2020-12-16,227956,Inspection,Brakes,Brake pad replacement,7.0,549,162,6,TECH-010,False
TRUCK-0045,2022-09-13,190930,Emergency,Electrical,Transmission fluid change,1.9,659,776,30,TECH-008,True
TRUCK-0045,2023-07-22,196515,Inspection,Electrical,Air filter replacement,3.9,1431,487,50,TECH-003,True
TRUCK-0045,2021-11-13,179695,Emergency,Tires,DOT annual inspection,2.8,193,608,29,TECH-015,False
TRUCK-0045,2021-11-03,215246,Corrective,DOT Inspection,Air filter replacement,0.9,1204,542,65,TECH-014,True
TRUCK-0045,2020-04-16,220810,Corrective,Brakes,Brake pad replacement,2.5,916,750,58,TECH-020,False
TRUCK-0045,2022-12-17,184039,Inspection,Tires,Electrical system troubleshooting,2.7,623,726,48,TECH-018,True
TRUCK-0045,2020-12-03,179451,Inspection,Tires,Coolant system flush,3.2,1168,251,60,TECH-007,False
TRUCK-0045,2023-05-04,188032,Inspection,Brakes,Tire rotation and balancing,5.1,1028,133,16,TECH-010,True
TRUCK-0045,2021-02-08,227799,Preventive,Brakes,Brake pad replacement,4.2,567,171,48,TECH-007,True
TRUCK-0045,2021-07-05,219508,Corrective,Engine,Tire rotation and balancing,4.1,886,357,12,TECH-016,True
TRUCK-0045,2020-08-27,203238,Preventive,Brakes,Air filter replacement,2.3,980,783,23,TECH-012,True
TRUCK-0045,2022-12-07,216525,Corrective,Engine,Electrical system troubleshooting,2.3,883,452,26,TECH-002,False
TRUCK-0045,2020-11-02,203953,Emergency,DOT Inspection,Transmission fluid change,2.0,1374,345,47,TECH-015,True
TRUCK-0045,2022-03-27,199074,Inspection,DOT Inspection,Brake pad replacement,3.6,1006,159,62,TECH-009,True
TRUCK-0045,2021-01-27,194638,Inspection,Tires,Brake pad replacement,7.4,1063,437,65,TECH-018,False
TRUCK-0045,2022-06-09,208460,Corrective,Engine,Transmission fluid change,2.2,522,565,35,TECH-007,True
TRUCK-0045,2021-03-27,204595,Preventive,Tires,Tire rotation and balancing,6.7,137,520,71,TECH-001,False
TRUCK-0045,2021-09-09,199125,Preventive,Engine,Brake pad replacement,5.5,540,772,47,TECH-001,True
TRUCK-0045,2023-02-20,187022,Preventive,Tires,Tire rotation and balancing,0.6,196,430,50,TECH-005,True
TRUCK-0045,2020-09-07,180146,Inspection,DOT Inspection,Transmission fluid change,6.0,323,152,24,TECH-018,True
TRUCK-0045,2020-07-03,195521,Inspection,Tires,Electrical system troubleshooting,1.0,1219,229,19,TECH-012,True
TRUCK-0045,2021-06-21,221769,Inspection,Tires,Coolant system flush,6.7,1420,295,44,TECH-008,True
TRUCK-0045,2021-12-11,181991,Emergency,Engine,Electrical system troubleshooting,3.8,425,783,36,TECH-010,True
TRUCK-0045,2020-11-30,179514,Corrective,Engine,Oil change and filter replacement,4.3,422,508,2,TECH-002,True
TRUCK-0045,2023-08-01,222568,Preventive,Engine,Tire rotation and balancing,6.3,211,232,17,TECH-015,False
TRUCK-0045,2022-01-10,178890,Inspection,Transmission,Coolant system flush,4.4,603,292,25,TECH-004,True
TRUCK-0045,2022-11-22,199109,Inspection,Brakes,Tire rotation and balancing,0.8,202,399,69,TECH-012,True
TRUCK-0045,2023-07-08,180928,Inspection,Brakes,Brake pad replacement,2.3,78,98,13,TECH-005,True
TRUCK-0045,2023-09-04,199625,Preventive,Transmission,Brake pad replacement,2.8,637,555,29,TECH-013,False
TRUCK-0045,2021-06-26,191051,Corrective,Brakes,Electrical system troubleshooting,2.0,356,577,7,TECH-003,True
TRUCK-0045,2020-08-07,206742,Emergency,Tires,Engine diagnostic and repair,6.1,713,460,19,TECH-003,False
TRUCK-0045,2021-11-26,202622,Inspection,Electrical,Brake pad replacement,2.0,423,191,8,TECH-002,True
TRUCK-0045,2021-03-22,227871,Corrective,DOT Inspection,Electrical system troubleshooting,3.3,1312,660,0,TECH-014,True
TRUCK-0045,2023-01-28,200001,Corrective,Brakes,Transmission fluid change,3.8,1304,456,9,TECH-013,True
TRUCK-0045,2023-02-14,206213,Preventive,DOT Inspection,Oil change and filter replacement,3.6,1146,127,48,TECH-015,True
TRUCK-0045,2020-03-19,190842,Corrective,Brakes,Tire rotation and balancing,7.3,928,115,29,TECH-019,True
TRUCK-0045,2021-07-12,188501,Emergency,Engine,Electrical system troubleshooting,7.0,696,349,21,TECH-010,True
TRUCK-0045,2023-12-15,194638,Corrective,Brakes,Transmission fluid change,4.2,923,658,43,TECH-013,True
TRUCK-0045,2023-10-20,215783,Corrective,Engine,Electrical system troubleshooting,2.0,1452,389,46,TECH-005,True
TRUCK-0045,2022-10-05,187677,Corrective,Tires,Engine diagnostic and repair,3.4,706,625,71,TECH-009,False
TRUCK-0045,2021-01-29,222742,Emergency,Engine,Air filter replacement,5.2,1406,368,26,TECH-015,True
TRUCK-0045,2022-02-13,218032,Emergency,Engine,DOT annual inspection,2.8,1406,305,26,TECH-011,True
TRUCK-0045,2023-04-29,182469,Inspection,Engine,Brake pad replacement,1.5,1458,348,36,TECH-002,True
TRUCK-0045,2020-05-15,181163,Preventive,Tires,Air filter replacement,2.5,569,409,50,TECH-017,True
TRUCK-0045,2020-08-07,203230,Preventive,DOT Inspection,DOT annual inspection,1.9,639,581,22,TECH-005,False
TRUCK-0045,2020-12-01,184952,Emergency,DOT Inspection,Oil change and filter replacement,3.8,837,235,9,TECH-010,False
TRUCK-0045,2021-07-01,182486,Corrective,Electrical,Coolant system flush,3.5,462,452,45,TECH-013,True
TRUCK-0045,2023-08-18,183692,Preventive,Engine,Oil change and filter replacement,2.0,390,251,19,TECH-009,True
TRUCK-0045,2022-07-25,221579,Emergency,Engine,DOT annual inspection,6.0,893,381,7,TECH-011,True
TRUCK-0045,2023-09-24,212176,Corrective,Engine,Coolant system flush,1.4,962,632,63,TECH-010,True
TRUCK-0045,2020-03-23,215621,Inspection,Tires,Transmission fluid change,1.8,678,391,69,TECH-007,True
TRUCK-0046,2020-03-09,398715,Inspection,Engine,Transmission fluid change,3.6,707,93,47,TECH-015,False
TRUCK-0046,2022-03-11,402636,Inspection,Transmission,Engine diagnostic and repair,5.5,663,535,62,TECH-015,False
TRUCK-0046,2022-01-14,392722,Inspection,Engine,Oil change and filter replacement,6.9,131,479,32,TECH-015,True
TRUCK-0046,2021-04-10,396802,Corrective,Transmission,Engine diagnostic and repair,0.9,60,738,4,TECH-006,False
TRUCK-0046,2021-03-07,424117,Emergency,Engine,Tire rotation and balancing,2.6,656,319,55,TECH-014,False
TRUCK-0046,2022-01-11,411721,Inspection,DOT Inspection,Tire rotation and balancing,7.6,826,619,39,TECH-011,True
TRUCK-0046,2020-03-18,397355,Preventive,Electrical,Transmission fluid change,1.3,1100,194,42,TECH-007,True
TRUCK-0046,2020-10-27,431488,Inspection,Brakes,Engine diagnostic and repair,7.8,517,289,46,TECH-017,False
TRUCK-0046,2022-03-10,409431,Preventive,Tires,Tire rotation and balancing,2.9,1316,93,41,TECH-013,True
TRUCK-0046,2020-12-08,426388,Corrective,Engine,Air filter replacement,3.8,940,194,32,TECH-005,False
TRUCK-0046,2020-06-11,422879,Emergency,Electrical,Coolant system flush,4.6,997,689,49,TECH-018,True
TRUCK-0046,2021-12-31,413348,Preventive,Tires,Oil change and filter replacement,6.3,937,723,12,TECH-010,True
TRUCK-0046,2020-07-02,416023,Inspection,Electrical,Coolant system flush,5.2,1257,553,23,TECH-017,True
TRUCK-0046,2021-09-28,405634,Corrective,Tires,DOT annual inspection,2.3,381,586,41,TECH-002,False
TRUCK-0046,2021-04-06,428261,Preventive,Engine,Oil change and filter replacement,7.0,987,526,57,TECH-005,True
TRUCK-0046,2023-02-05,413912,Preventive,DOT Inspection,Brake pad replacement,7.8,844,306,61,TECH-004,True
TRUCK-0046,2020-05-23,433987,Emergency,Transmission,Coolant system flush,6.1,819,331,54,TECH-018,False
